,E,Eg,a,alpha,b,beta,c,gamma,id,x_Al,x_Ga,x_In,avg_rs_max,avg_electronegativity,avg_rp_max,avg_LUMO,avg_IP,avg_rd_max,avg_EA,avg_HOMO,avg_mass,x_Al_avg,x_Ga_avg,x_In_avg,a_avg,b_avg,c_avg,avg_rs_max_avg,avg_electronegativity_avg,avg_rp_max_avg,avg_LUMO_avg,avg_IP_avg,avg_rd_max_avg,avg_EA_avg,avg_HOMO_avg,avg_mass_avg,vol_avg,alpha_r,beta_r,gamma_r,vol,atomic_density,atomic_density_avg,Al_0_0,Al_1_0,Al_2_0,Al_3_0,Al_4_0,Al_5_0,Ga_0_0,Ga_1_0,Ga_2_0,Ga_3_0,Ga_4_0,Ga_5_0,In_0_0,In_1_0,In_2_0,In_3_0,In_4_0,In_5_0,Natoms_10.0,Natoms_20.0,Natoms_30.0,Natoms_40.0,Natoms_60.0,Natoms_80.0,O_0_0,O_1_0,O_2_0,O_3_0,O_4_0,O_5_0,sg_12,sg_167,sg_194,sg_206,sg_227,sg_33,pca_abc,pca_AlGaInDensity
32,0.2342,2.1264,5.2334,90.0037,8.9433,90.0005,9.5725,90.0006,33,0.5625,0.0,0.4375,1.1124999999999998,1.6843750000000002,1.4518749999999998,0.5110625,-5.6738625,2.598125,-0.28088749999999996,-2.7350624999999997,65.4099904625,0.40224972170686457,0.26176790352504636,0.3359808905380334,8.910749907235623,8.921999443413728,9.547555287569573,1.0799115807050093,1.7194679424860855,1.4185393320964748,0.4155644439703154,-5.708481991020408,2.4682182337662337,-0.2363877423376623,-2.735388211131726,67.68121382034575,760.385823024777,1.5708609039772201,1.5708050534411566,1.5708067987704086,448.0300084151315,0.08927973405508403,0.09071337255974632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,-1.3906467435223195,-0.04343615111955064
33,0.1469,2.4457,24.2551,89.9995,6.1051,104.3985,5.9477,90.0002,34,0.5938,0.2188,0.1875,1.091981,1.685796,1.442329,0.37727489999999997,-5.74344866,2.683076,-0.23443696999999997,-2.7212402000000004,52.80540502068,0.31552373626373625,0.3905197802197801,0.29395450549450547,21.532853186813185,5.489223076923077,6.113952307692308,1.0635668153846154,1.7380730373626372,1.4012736747252748,0.37117868769230766,-5.7235930596043945,2.3950732857142856,-0.2149447048131868,-2.73623689956044,69.49279491734809,744.7297170064376,1.5707876001486365,1.8220975591433002,1.5707998174534008,853.0701384645038,0.09377892437308517,0.08861854994031088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,14.842746192613529,-0.23676171219986072
34,0.1259,1.3632,9.7916,90.0034,9.7916,90.00299999999999,9.7914,89.9955,35,0.0,0.5625,0.4375,1.03375,1.796875,1.35625,0.37718749999999995,-5.6953499999999995,2.06375,-0.197525,-2.75475,89.4520625,0.32528262987012985,0.2900766233766234,0.38463782467532465,9.608416558441558,9.608161363636363,9.60822564935065,1.0740004577922078,1.7333990503246754,1.408372430194805,0.4247372569805195,-5.697750901136363,2.3843918652597407,-0.23492654123376627,-2.7406082917207795,73.16498399901016,890.8166575026524,1.5708556679894643,1.570848686672456,1.5707177869785571,938.7546849503782,0.0852192817596737,0.09094864558663471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1.8116520281262385,0.36846772333035605
35,0.1064,1.9758,24.4984,89.9998,6.2112,104.4804,6.0629,90.0001,36,0.3438,0.4062,0.25,1.063132,1.7337400000000003,1.403446,0.3530744,-5.7348668400000005,2.43161,-0.21015116,-2.7329670000000004,66.30223557068,0.31552373626373625,0.3905197802197801,0.29395450549450547,21.532853186813185,5.489223076923077,6.113952307692308,1.0635668153846154,1.7380730373626372,1.4012736747252748,0.37117868769230766,-5.7235930596043945,2.3950732857142856,-0.2149447048131868,-2.73623689956044,69.49279491734809,744.7297170064376,1.5707928361363925,1.8235269838006833,1.5707980721241486,893.2512364534344,0.0895604693676463,0.08861854994031088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,14.945101218992935,-0.011092615504917925
36,0.2341,1.9983,5.2826,90.0033,9.0207,90.0001,9.6494,90.0006,37,0.5,0.0,0.5,1.1099999999999999,1.695,1.4449999999999998,0.5315,-5.6587,2.525,-0.2844,-2.7405,70.8997693,0.40224972170686457,0.26176790352504636,0.3359808905380334,8.910749907235623,8.921999443413728,9.547555287569573,1.0799115807050093,1.7194679424860855,1.4185393320964748,0.4155644439703154,-5.708481991020408,2.4682182337662337,-0.2363877423376623,-2.735388211131726,67.68121382034575,760.385823024777,1.5708539226602123,1.5707980721241486,1.5708067987704086,459.82044332451727,0.08699047765427446,0.09071337255974632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,-1.4045596437582792,0.044933263747764254
37,0.2993,1.3459999999999999,10.7916,90.0019,9.2003,89.9989,9.827,90.0004,38,0.3125,0.0625,0.625,1.09625,1.7287500000000002,1.4206249999999998,0.5574999999999999,-5.6307624999999994,2.319375,-0.2821625,-2.7535624999999997,84.55066831250001,0.40224972170686457,0.26176790352504636,0.3359808905380334,8.910749907235623,8.921999443413728,9.547555287569573,1.0799115807050093,1.7194679424860855,1.4185393320964748,0.4155644439703154,-5.708481991020408,2.4682182337662337,-0.2363877423376623,-2.735388211131726,67.68121382034575,760.385823024777,1.5708294880506846,1.5707771281731249,1.5708033081119046,975.6831034159113,0.08199383562133682,0.09071337255974632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,2.4941331647382734,0.26743921675753973
38,0.366,1.3392,6.0905,90.042,6.0882,88.1559,14.9241,120.0197,39,0.25,0.4375,0.3125,1.05625,1.7506249999999999,1.3912499999999999,0.36606249999999996,-5.7209,2.3287500000000003,-0.209025,-2.7395,73.12982215,0.4269547325102881,0.292309670781893,0.28073559670781895,8.549607613168725,5.955061522633744,14.56143230452675,1.0778472222222222,1.7161869855967078,1.4194264403292183,0.39023083847736617,-5.723059773662552,2.5038451646090536,-0.2287570473251029,-2.7316548353909464,64.1341025144033,450.78077325527073,1.571529365080734,1.5386107100588693,2.0947389322558383,478.8295383424034,0.08353703520144289,0.08964366854811766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,-4.53160812628068,0.10019595065454881
39,0.2545,0.927,6.6763,90.0029,6.676,90.0,24.590999999999998,119.9897,40,0.0938,0.4688,0.4375,1.0469810000000002,1.778296,1.3723290000000001,0.39952489999999996,-5.69234866,2.153076,-0.21143697,-2.7517402000000004,85.44988572068,0.40187539503386005,0.31602686230248306,0.2820941309255079,6.317795711060948,6.317503160270881,23.61387223476298,1.0744683927765237,1.7211555598194133,1.4152396613995486,0.38502905846501123,-5.723615314130926,2.479713115124153,-0.225317583476298,-2.732593388713319,65.26704132841733,841.7765745239474,1.5708469413432042,1.5707963267948966,2.09421533348024,949.3012618888507,0.08427250990989078,0.09202309636149705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,-10.695475954137349,0.29978103939233014
40,0.1647,1.5402,24.5303,89.9999,6.2989,104.7882,6.2039,90.0001,41,0.2812,0.3438,0.375,1.066868,1.74251,1.400304,0.4088006,-5.702158160000001,2.34464,-0.22642384,-2.741658,74.61472605432,0.31552373626373625,0.3905197802197801,0.29395450549450547,21.532853186813185,5.489223076923077,6.113952307692308,1.0635668153846154,1.7380730373626372,1.4012736747252748,0.37117868769230766,-5.7235930596043945,2.3950732857142856,-0.2149447048131868,-2.73623689956044,69.49279491734809,744.7297170064376,1.5707945814656445,1.828899107238322,1.5707980721241486,926.8365071478861,0.08631511532296084,0.08861854994031088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,14.875117781711413,0.1199523183518063
41,0.1573,3.4388,10.0379,90.005,8.6076,90.00200000000001,9.2385,90.001,42,0.8125,0.0312,0.1562,1.119271,1.642633,1.477364,0.411615,-5.74271972,2.8972949999999997,-0.26042897,-2.7114117,42.0324293125,0.40224972170686457,0.26176790352504636,0.3359808905380334,8.910749907235623,8.921999443413728,9.547555287569573,1.0799115807050093,1.7194679424860855,1.4185393320964748,0.4155644439703154,-5.708481991020408,2.4682182337662337,-0.2363877423376623,-2.735388211131726,67.68121382034575,760.385823024777,1.570883593257496,1.5708312333799366,1.5708137800874167,798.2269801001898,0.10022211976593269,0.09071337255974632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,2.3257961395155204,-0.41825072621597775
42,0.2876,2.27,10.3335,90.00399999999999,8.8397,90.0011,9.4691,90.0007,43,0.625,0.0312,0.3438,1.11188,1.6746860000000001,1.456878,0.472997,-5.69778596,2.678114,-0.27099772,-2.7280026,58.513247625,0.40224972170686457,0.26176790352504636,0.3359808905380334,8.910749907235623,8.921999443413728,9.547555287569573,1.0799115807050093,1.7194679424860855,1.4185393320964748,0.4155644439703154,-5.708481991020408,2.4682182337662337,-0.2363877423376623,-2.735388211131726,67.68121382034575,760.385823024777,1.5708661399649761,1.5708155254166685,1.5708085440996604,864.9553154587289,0.09249032703796035,0.09071337255974632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,2.391947417190786,-0.15307262994967633
43,0.2093,3.9989,6.0828,90.0062,6.0824,90.0015,23.3707,120.0065,44,0.9688,0.0312,0.0,1.125632,1.6162400000000001,1.494696,0.3605744,-5.781191840000001,3.0803599999999998,-0.25167616,-2.6980920000000004,28.315072195680003,0.40187539503386005,0.31602686230248306,0.2820941309255079,6.317795711060948,6.317503160270881,23.61387223476298,1.0744683927765237,1.7211555598194133,1.4152396613995486,0.38502905846501123,-5.723615314130926,2.479713115124153,-0.225317583476298,-2.732593388713319,65.26704132841733,841.7765745239474,1.5709045372085202,1.5708225067336763,2.094508548794575,748.7768578069565,0.1068409088313797,0.09202309636149705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,-10.314976003425402,-0.6391764156027037
44,0.2108,2.3055,9.4551,90.00299999999999,9.4548,90.0032,9.4548,89.9969,45,0.4062,0.3438,0.25,1.071868,1.7212600000000002,1.414054,0.36792559999999996,-5.732483159999999,2.49089,-0.21939883999999998,-2.7307829999999997,63.63516837931999,0.32528262987012985,0.2900766233766234,0.38463782467532465,9.608416558441558,9.608161363636363,9.60822564935065,1.0740004577922078,1.7333990503246754,1.408372430194805,0.4247372569805195,-5.697750901136363,2.3843918652597407,-0.23492654123376627,-2.7406082917207795,73.16498399901016,890.8166575026524,1.570848686672456,1.5708521773309605,1.5707422215880849,845.2220485536423,0.09464968423019407,0.09094864558663471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1.7843625813914836,-0.056788839035978665
45,0.0219,2.8387,24.401999999999997,89.9995,6.0269,103.8357,5.7748,90.0002,46,0.5,0.5,0.0,1.06,1.71,1.415,0.249,-5.7991,2.635,-0.18219999999999997,-2.7145,48.3522693,0.31552373626373625,0.3905197802197801,0.29395450549450547,21.532853186813185,5.489223076923077,6.113952307692308,1.0635668153846154,1.7380730373626372,1.4012736747252748,0.37117868769230766,-5.7235930596043945,2.3950732857142856,-0.2149447048131868,-2.73623689956044,69.49279491734809,744.7297170064376,1.5707876001486365,1.812274846113076,1.5707998174534008,824.6489022526856,0.09701098222706021,0.08861854994031088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,15.06516297001674,-0.2958829763628387
46,0.3124,2.0234,6.2346,90.0153,6.2343,90.0037,23.7022,120.0014,47,0.6875,0.2188,0.0938,1.095729,1.669867,1.452636,0.346635,-5.76618028,2.792705,-0.22917102999999997,-2.7130883000000003,44.5751285875,0.40187539503386005,0.31602686230248306,0.2820941309255079,6.317795711060948,6.317503160270881,23.61387223476298,1.0744683927765237,1.7211555598194133,1.4152396613995486,0.38502905846501123,-5.723615314130926,2.479713115124153,-0.225317583476298,-2.732593388713319,65.26704132841733,841.7765745239474,1.5710633621704517,1.5708609039772201,2.0944195370027234,797.828284173542,0.1002722034138847,0.09202309636149705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,-10.425552084440058,-0.3692485399465908
47,0.2123,2.5317,10.1949,90.0035,8.7348,90.0016,9.3631,90.0009,48,0.625,0.1562,0.2188,1.0993799999999998,1.6784360000000003,1.4493779999999998,0.40237199999999995,-5.732885960000001,2.7056139999999997,-0.24544771999999998,-2.7215026,52.876372625,0.40224972170686457,0.26176790352504636,0.3359808905380334,8.910749907235623,8.921999443413728,9.547555287569573,1.0799115807050093,1.7194679424860855,1.4185393320964748,0.4155644439703154,-5.708481991020408,2.4682182337662337,-0.2363877423376623,-2.735388211131726,67.68121382034575,760.385823024777,1.5708574133187163,1.5708242520629283,1.5708120347581647,833.7879154823565,0.09594766068745314,0.09071337255974632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,2.3596226663729034,-0.2382772131340146
48,0.2456,0.6786,10.4654,88.075,6.0606,87.7806,14.7182,30.3034,49,0.0625,0.625,0.3125,1.03,1.788125,1.359375,0.3214375,-5.7280625,2.150625,-0.1812375,-2.7460625,81.14384616250001,0.4269547325102881,0.292309670781893,0.28073559670781895,8.549607613168725,5.955061522633744,14.56143230452675,1.0778472222222222,1.7161869855967078,1.4194264403292183,0.39023083847736617,-5.723059773662552,2.5038451646090536,-0.2287570473251029,-2.7316548353909464,64.1341025144033,450.78077325527073,1.5371987386940058,1.5320604893761347,0.5288941045488497,470.6838302466613,0.08498273666855742,0.08964366854811766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,-1.204455521486163,0.23749732047998606
49,0.2261,3.4819,6.142,90.0119,6.1416,90.0019,23.5046,120.0044,50,0.8438,0.125,0.0312,1.111252,1.6403040000000002,1.4753180000000001,0.34845239999999994,-5.77720588,2.954746,-0.23952843999999998,-2.7040894,35.064718870680004,0.40187539503386005,0.31602686230248306,0.2820941309255079,6.317795711060948,6.317503160270881,23.61387223476298,1.0744683927765237,1.7211555598194133,1.4152396613995486,0.38502905846501123,-5.723615314130926,2.479713115124153,-0.225317583476298,-2.732593388713319,65.26704132841733,841.7765745239474,1.571004020975884,1.5708294880506846,2.0944718968802833,767.8131825460748,0.10419201157073045,0.09202309636149705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,-10.361260336548956,-0.5263751050896013
50,0.1608,2.5143,5.0862,89.9942,5.0858,90.0065,13.6981,120.001,51,0.4167,0.3333,0.25,1.073338,1.71916,1.4158389999999998,0.3704246,-5.73208206,2.5008649999999997,-0.22095494,-2.7304155000000003,63.18638303461999,0.4368214750542299,0.3233891540130152,0.23978546637744036,5.765269414316704,5.075530585683297,13.676557049891539,1.0751296876355747,1.7154350737527118,1.418641585683297,0.3694417919739696,-5.734158943210412,2.522219164859002,-0.22184866984815615,-2.72916942537961,61.86546515425904,348.4356595074632,1.5706950976982808,1.5709097731962762,2.0944125556857154,306.85930378876384,0.09776467465575506,0.09891526459964424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,-4.461511581441508,-0.06448567401431596
51,0.1117,2.9429,6.2225,90.0187,6.2224,89.9985,23.7226,120.0009,52,0.5,0.5,0.0,1.06,1.71,1.415,0.249,-5.7991,2.635,-0.18219999999999997,-2.7145,48.3522693,0.40187539503386005,0.31602686230248306,0.2820941309255079,6.317795711060948,6.317503160270881,23.61387223476298,1.0744683927765237,1.7211555598194133,1.4152396613995486,0.38502905846501123,-5.723615314130926,2.479713115124153,-0.225317583476298,-2.732593388713319,65.26704132841733,841.7765745239474,1.5711227033650195,1.5707701468561168,2.0944108103564636,795.4479767982816,0.10057225907092511,0.09202309636149705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,-10.448758358729933,-0.29588637734049034
52,0.0908,0.9961,10.1256,90.0009,10.1256,90.0009,10.1258,89.9987,53,0.0625,0.0938,0.8438,1.083229,1.772367,1.391386,0.6216349999999999,-5.5794552799999995,2.0339549999999997,-0.28984603000000003,-2.7739632999999997,105.1097919625,0.32528262987012985,0.2900766233766234,0.38463782467532465,9.608416558441558,9.608161363636363,9.60822564935065,1.0740004577922078,1.7333990503246754,1.408372430194805,0.4247372569805195,-5.697750901136363,2.3843918652597407,-0.23492654123376627,-2.7406082917207795,73.16498399901016,890.8166575026524,1.5708120347581647,1.5708120347581647,1.5707736375146206,1038.1757472169058,0.07705824395769247,0.09094864558663471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1.8385220829154574,0.5996512652353926
53,0.385,1.2886,6.5988,90.0152,6.5984,90.0081,24.3959,119.9925,54,0.4062,0.125,0.4688,1.093748,1.714696,1.427182,0.4915476,-5.6710441199999995,2.442754,-0.26412156,-2.7421606,73.50195437932,0.40187539503386005,0.31602686230248306,0.2820941309255079,6.317795711060948,6.317503160270881,23.61387223476298,1.0744683927765237,1.7211555598194133,1.4152396613995486,0.38502905846501123,-5.723615314130926,2.479713115124153,-0.225317583476298,-2.732593388713319,65.26704132841733,841.7765745239474,1.5710616168411997,1.570937698464308,2.094264202699296,919.9915978325528,0.08695731590209671,0.09202309636149705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,-10.621338547481137,0.09235219004539058
54,0.1185,2.3298,10.0463,94.2984,5.7672,93.5832,14.2585,30.1116,55,0.4375,0.5625,0.0,1.05125,1.7225000000000001,1.404375,0.234125,-5.8014875,2.575625,-0.1729375,-2.7166875,51.0236106375,0.4269547325102881,0.292309670781893,0.28073559670781895,8.549607613168725,5.955061522633744,14.56143230452675,1.0778472222222222,1.7161869855967078,1.4194264403292183,0.39023083847736617,-5.723059773662552,2.5038451646090536,-0.2287570473251029,-2.7316548353909464,64.1341025144033,450.78077325527073,1.6458175593626208,1.6333349645523574,0.5255465630435245,413.2842351168112,0.09678569033414582,0.08964366854811766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,-1.2061276983720708,-0.2501168771317341
55,0.0467,3.7759,4.936,89.9923,4.9356,90.0089,13.3762,120.0009,56,0.5,0.5,0.0,1.06,1.71,1.415,0.249,-5.7991,2.635,-0.18219999999999997,-2.7145,48.3522693,0.4368214750542299,0.3233891540130152,0.23978546637744036,5.765269414316704,5.075530585683297,13.676557049891539,1.0751296876355747,1.7154350737527118,1.418641585683297,0.3694417919739696,-5.734158943210412,2.522219164859002,-0.22184866984815615,-2.72916942537961,61.86546515425904,348.4356595074632,1.570661936442493,1.5709516610983238,2.0944108103564636,282.2113960343946,0.10630329044665418,0.09891526459964424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,-4.3562738650400075,-0.29589326228410673
56,0.2358,1.7358,5.3319,90.0029,9.097999999999999,89.9996,9.7263,90.0005,57,0.4375,0.0,0.5625,1.1075,1.705625,1.4381249999999999,0.5519375,-5.6435375,2.4518750000000002,-0.2879125,-2.7459375,76.3895481375,0.40224972170686457,0.26176790352504636,0.3359808905380334,8.910749907235623,8.921999443413728,9.547555287569573,1.0799115807050093,1.7194679424860855,1.4185393320964748,0.4155644439703154,-5.708481991020408,2.4682182337662337,-0.2363877423376623,-2.735388211131726,67.68121382034575,760.385823024777,1.5708469413432042,1.5707893454778887,1.5708050534411566,471.81917667523703,0.0847782412785075,0.09071337255974632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,-1.4184033618764302,0.1333026786150791
57,0.0728,2.1497,10.2554,89.9979,8.8031,90.0016,9.4214,90.0016,58,0.125,0.8125,0.0625,1.01375,1.783125,1.355,0.1950625,-5.7958750000000006,2.265,-0.1394,-2.730875,67.19875482500001,0.40224972170686457,0.26176790352504636,0.3359808905380334,8.910749907235623,8.921999443413728,9.547555287569573,1.0799115807050093,1.7194679424860855,1.4185393320964748,0.4155644439703154,-5.708481991020408,2.4682182337662337,-0.2363877423376623,-2.735388211131726,67.68121382034575,760.385823024777,1.5707596748806048,1.5708242520629283,1.5708242520629283,850.5575063926744,0.09405595670925351,0.09071337255974632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,2.366330702161919,0.021319962253454866
58,0.0617,3.7029,4.936,89.9923,4.9356,90.0089,13.3762,120.0009,59,0.5,0.5,0.0,1.06,1.71,1.415,0.249,-5.7991,2.635,-0.18219999999999997,-2.7145,48.3522693,0.4368214750542299,0.3233891540130152,0.23978546637744036,5.765269414316704,5.075530585683297,13.676557049891539,1.0751296876355747,1.7154350737527118,1.418641585683297,0.3694417919739696,-5.734158943210412,2.522219164859002,-0.22184866984815615,-2.72916942537961,61.86546515425904,348.4356595074632,1.570661936442493,1.5709516610983238,2.0944108103564636,282.2113960343946,0.10630329044665418,0.09891526459964424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,-4.3562738650400075,-0.29589326228410673
59,0.095,3.8226,9.1287,90.0038,9.1282,90.0042,9.1282,89.9969,60,0.6562,0.3438,0.0,1.0818679999999998,1.67876,1.441554,0.2861756,-5.79313316,2.7833900000000003,-0.20534884,-2.709033,41.67605302932,0.32528262987012985,0.2900766233766234,0.38463782467532465,9.608416558441558,9.608161363636363,9.60822564935065,1.0740004577922078,1.7333990503246754,1.408372430194805,0.4247372569805195,-5.697750901136363,2.3843918652597407,-0.23492654123376627,-2.7406082917207795,73.16498399901016,890.8166575026524,1.5708626493064723,1.5708696306234802,1.5707422215880849,760.6401156657132,0.10517457382586756,0.09094864558663471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1.7579660194929905,-0.41026649850523816
60,0.1461,1.8387,9.5583,90.0045,9.5583,90.00399999999999,9.558,89.9946,61,0.0938,0.6875,0.2188,1.0251109999999999,1.7848570000000001,1.359207,0.27595939999999997,-5.75375962,2.20119,-0.16673469,-2.7403678,75.58760922068,0.32528262987012985,0.2900766233766234,0.38463782467532465,9.608416558441558,9.608161363636363,9.60822564935065,1.0740004577922078,1.7333990503246754,1.408372430194805,0.4247372569805195,-5.697750901136363,2.3843918652597407,-0.23492654123376627,-2.7406082917207795,73.16498399901016,890.8166575026524,1.5708748666112362,1.5708661399649761,1.5707020790152888,873.2293744915123,0.0916139588714415,0.09094864558663471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1.7927605024874256,0.15070817397750835
